timestamp,datetime,portfolio_btc
1733208430942,2024-12-03 06:47:10.942000+00:00,10.00004
1733212031055,2024-12-03 07:47:11.055000+00:00,10.00691
1733215632095,2024-12-03 08:47:12.095000+00:00,10.01329
1733219232295,2024-12-03 09:47:12.295000+00:00,10.0047
1733222832400,2024-12-03 10:47:12.400000+00:00,10.01506
1733226432754,2024-12-03 11:47:12.754000+00:00,10.01592
1733230032925,2024-12-03 12:47:12.925000+00:00,10.01416
1733233633134,2024-12-03 13:47:13.134000+00:00,10.01434
1733237233246,2024-12-03 14:47:13.246000+00:00,10.0148
1733240833471,2024-12-03 15:47:13.471000+00:00,10.00574
1733244433669,2024-12-03 16:47:13.669000+00:00,10.0038
1733248034070,2024-12-03 17:47:14.070000+00:00,10.00147
1733251634279,2024-12-03 18:47:14.279000+00:00,10.00608
1733255234656,2024-12-03 19:47:14.656000+00:00,9.9915
1733258834895,2024-12-03 20:47:14.895000+00:00,9.99235
1733262435167,2024-12-03 21:47:15.167000+00:00,9.98499
1733266035407,2024-12-03 22:47:15.407000+00:00,9.99207
1733269635842,2024-12-03 23:47:15.842000+00:00,10.01436
1733273236136,2024-12-04 00:47:16.136000+00:00,10.00647
1733276836599,2024-12-04 01:47:16.599000+00:00,10.01513
1733280436829,2024-12-04 02:47:16.829000+00:00,10.01144
1733284037082,2024-12-04 03:47:17.082000+00:00,10.01294
1733287637300,2024-12-04 04:47:17.300000+00:00,10.01649
1733291237574,2024-12-04 05:47:17.574000+00:00,10.02381
1733294837675,2024-12-04 06:47:17.675000+00:00,10.02229
1733298437983,2024-12-04 07:47:17.983000+00:00,10.02297
1733302038205,2024-12-04 08:47:18.205000+00:00,10.01861
1733305638530,2024-12-04 09:47:18.530000+00:00,10.03122
1733309238805,2024-12-04 10:47:18.805000+00:00,10.02455
1733312839195,2024-12-04 11:47:19.195000+00:00,10.02873
1733316439454,2024-12-04 12:47:19.454000+00:00,10.02851
1733320039792,2024-12-04 13:47:19.792000+00:00,10.03334
1733323640090,2024-12-04 14:47:20.090000+00:00,10.035
1733327240409,2024-12-04 15:47:20.409000+00:00,10.03467
1733330840730,2024-12-04 16:47:20.730000+00:00,10.03647
1733334441111,2024-12-04 17:47:21.111000+00:00,10.03721
1733338041519,2024-12-04 18:47:21.519000+00:00,10.03499
1733341642055,2024-12-04 19:47:22.055000+00:00,10.03306
1733345242464,2024-12-04 20:47:22.464000+00:00,10.02744
1733348843099,2024-12-04 21:47:23.099000+00:00,10.02419
1733352443581,2024-12-04 22:47:23.581000+00:00,10.03017
1733356044099,2024-12-04 23:47:24.099000+00:00,10.03107
1733359644624,2024-12-05 00:47:24.624000+00:00,10.0115
1733363245262,2024-12-05 01:47:25.262000+00:00,10.01357
1733366845709,2024-12-05 02:47:25.709000+00:00,10.03316
1733370446310,2024-12-05 03:47:26.310000+00:00,10.04035
1733374046684,2024-12-05 04:47:26.684000+00:00,10.04523
1733377647165,2024-12-05 05:47:27.165000+00:00,10.04492
1733381247987,2024-12-05 06:47:27.987000+00:00,10.0493
1733384848606,2024-12-05 07:47:28.606000+00:00,10.04946
1733388449184,2024-12-05 08:47:29.184000+00:00,10.0492
1733392049242,2024-12-05 09:47:29.242000+00:00,10.05152
1733395649991,2024-12-05 10:47:29.991000+00:00,10.05418
1733399250653,2024-12-05 11:47:30.653000+00:00,10.05418
1733402851498,2024-12-05 12:47:31.498000+00:00,10.05418
1733406452114,2024-12-05 13:47:32.114000+00:00,10.05121
1733410052885,2024-12-05 14:47:32.885000+00:00,10.05037
1733413653525,2024-12-05 15:47:33.525000+00:00,10.05462
1733417254334,2024-12-05 16:47:34.334000+00:00,10.05451
1733420855107,2024-12-05 17:47:35.107000+00:00,10.05501
1733424455943,2024-12-05 18:47:35.943000+00:00,10.05463
1733428056717,2024-12-05 19:47:36.717000+00:00,10.05676
1733431657719,2024-12-05 20:47:37.719000+00:00,10.05759
1733435257930,2024-12-05 21:47:37.930000+00:00,10.05774
1733438858663,2024-12-05 22:47:38.663000+00:00,10.06044
1733442459323,2024-12-05 23:47:39.323000+00:00,10.05585
1733446060108,2024-12-06 00:47:40.108000+00:00,10.05347
1733449660587,2024-12-06 01:47:40.587000+00:00,10.05117
1733453261333,2024-12-06 02:47:41.333000+00:00,10.05003
1733456862244,2024-12-06 03:47:42.244000+00:00,10.03548
1733460463131,2024-12-06 04:47:43.131000+00:00,10.02636
1733464063992,2024-12-06 05:47:43.992000+00:00,10.02971
1733467664938,2024-12-06 06:47:44.938000+00:00,9.9855
1733471265975,2024-12-06 07:47:45.975000+00:00,9.98623
1733474866669,2024-12-06 08:47:46.669000+00:00,9.99696
1733478467509,2024-12-06 09:47:47.509000+00:00,10.02441
1733482068188,2024-12-06 10:47:48.188000+00:00,10.00826
1733485669043,2024-12-06 11:47:49.043000+00:00,10.00027
1733489269634,2024-12-06 12:47:49.634000+00:00,10.01001
1733492870603,2024-12-06 13:47:50.603000+00:00,10.01004
1733496471479,2024-12-06 14:47:51.479000+00:00,10.01392
1733500072251,2024-12-06 15:47:52.251000+00:00,10.01306
1733503673112,2024-12-06 16:47:53.112000+00:00,10.02885
1733507273884,2024-12-06 17:47:53.884000+00:00,10.02222
1733510874663,2024-12-06 18:47:54.663000+00:00,10.01909
1733514475542,2024-12-06 19:47:55.542000+00:00,10.01519
1733518076339,2024-12-06 20:47:56.339000+00:00,10.0124
1733521677291,2024-12-06 21:47:57.291000+00:00,10.03436
1733525278216,2024-12-06 22:47:58.216000+00:00,10.04168
1733528878270,2024-12-06 23:47:58.270000+00:00,10.04951
1733532478314,2024-12-07 00:47:58.314000+00:00,10.04234
1733536079148,2024-12-07 01:47:59.148000+00:00,10.06574
1733539680123,2024-12-07 02:48:00.123000+00:00,10.07151
1733543281087,2024-12-07 03:48:01.087000+00:00,10.07504
1733546881300,2024-12-07 04:48:01.300000+00:00,10.07435
1733550482310,2024-12-07 05:48:02.310000+00:00,10.06245
1733554083334,2024-12-07 06:48:03.334000+00:00,10.06441
1733557683594,2024-12-07 07:48:03.594000+00:00,10.05618
1733561283965,2024-12-07 08:48:03.965000+00:00,10.06012
1733564884357,2024-12-07 09:48:04.357000+00:00,10.05766
1733568484599,2024-12-07 10:48:04.599000+00:00,10.05837
1733572085319,2024-12-07 11:48:05.319000+00:00,10.04647
1733575686223,2024-12-07 12:48:06.223000+00:00,10.05318
1733579287220,2024-12-07 13:48:07.220000+00:00,10.04236
1733582888068,2024-12-07 14:48:08.068000+00:00,10.04546
1733586489018,2024-12-07 15:48:09.018000+00:00,10.04116
1733590089795,2024-12-07 16:48:09.795000+00:00,10.04947
1733593690481,2024-12-07 17:48:10.481000+00:00,10.04966
1733597291115,2024-12-07 18:48:11.115000+00:00,10.04806
1733600891803,2024-12-07 19:48:11.803000+00:00,10.05182
1733604492628,2024-12-07 20:48:12.628000+00:00,10.04882
1733608093229,2024-12-07 21:48:13.229000+00:00,10.0463
1733611693478,2024-12-07 22:48:13.478000+00:00,10.05107
1733615293555,2024-12-07 23:48:13.555000+00:00,10.05111
1733618894105,2024-12-08 00:48:14.105000+00:00,10.05098
1733622494879,2024-12-08 01:48:14.879000+00:00,10.05
1733626095798,2024-12-08 02:48:15.798000+00:00,10.05862
1733629696538,2024-12-08 03:48:16.538000+00:00,10.06074
1733633297372,2024-12-08 04:48:17.372000+00:00,10.06028
1733636898177,2024-12-08 05:48:18.177000+00:00,10.05531
1733640499111,2024-12-08 06:48:19.111000+00:00,10.05486
1733644099549,2024-12-08 07:48:19.549000+00:00,10.05694
1733647700132,2024-12-08 08:48:20.132000+00:00,10.05748
1733651300205,2024-12-08 09:48:20.205000+00:00,10.05767
1733654900491,2024-12-08 10:48:20.491000+00:00,10.06423
1733658500619,2024-12-08 11:48:20.619000+00:00,10.05959
1733662100948,2024-12-08 12:48:20.948000+00:00,10.05738
1733665701337,2024-12-08 13:48:21.337000+00:00,10.04944
1733669301760,2024-12-08 14:48:21.760000+00:00,10.05558
1733672901985,2024-12-08 15:48:21.985000+00:00,10.0561
1733676502349,2024-12-08 16:48:22.349000+00:00,10.04497
1733680102732,2024-12-08 17:48:22.732000+00:00,10.04047
1733683703155,2024-12-08 18:48:23.155000+00:00,10.04645
1733687303381,2024-12-08 19:48:23.381000+00:00,10.05669
1733690903598,2024-12-08 20:48:23.598000+00:00,10.05655
1733694504513,2024-12-08 21:48:24.513000+00:00,10.06498
1733698105531,2024-12-08 22:48:25.531000+00:00,10.06135
1733701705775,2024-12-08 23:48:25.775000+00:00,10.05841
1733705305895,2024-12-09 00:48:25.895000+00:00,10.05892
1733708906029,2024-12-09 01:48:26.029000+00:00,10.06228
1733712506081,2024-12-09 02:48:26.081000+00:00,10.0583
1733716106700,2024-12-09 03:48:26.700000+00:00,10.06103
1733719707023,2024-12-09 04:48:27.023000+00:00,10.06155
1733723307121,2024-12-09 05:48:27.121000+00:00,10.0641
1733726908047,2024-12-09 06:48:28.047000+00:00,10.0648
1733730509064,2024-12-09 07:48:29.064000+00:00,10.07364
1733734109998,2024-12-09 08:48:29.998000+00:00,10.06022
1733737710325,2024-12-09 09:48:30.325000+00:00,10.05361
1733741310417,2024-12-09 10:48:30.417000+00:00,10.04766
1733744910510,2024-12-09 11:48:30.510000+00:00,10.0425
1733748510766,2024-12-09 12:48:30.766000+00:00,10.05112
1733752111423,2024-12-09 13:48:31.423000+00:00,10.05544
1733755712137,2024-12-09 14:48:32.137000+00:00,10.04987
1733759312556,2024-12-09 15:48:32.556000+00:00,10.05751
1733762913262,2024-12-09 16:48:33.262000+00:00,10.05443
1733766513797,2024-12-09 17:48:33.797000+00:00,10.04016
1733770114723,2024-12-09 18:48:34.723000+00:00,10.03093
1733773715743,2024-12-09 19:48:35.743000+00:00,10.01923
1733777316577,2024-12-09 20:48:36.577000+00:00,10.02515
1733780917541,2024-12-09 21:48:37.541000+00:00,10.05362
1733784518410,2024-12-09 22:48:38.410000+00:00,10.07499
1733788119421,2024-12-09 23:48:39.421000+00:00,10.01227
1733791719497,2024-12-10 00:48:39.497000+00:00,10.02349
1733795320348,2024-12-10 01:48:40.348000+00:00,10.00897
1733798920955,2024-12-10 02:48:40.955000+00:00,10.02741
1733802521963,2024-12-10 03:48:41.963000+00:00,9.99425
1733806122139,2024-12-10 04:48:42.139000+00:00,9.97601
1733809722466,2024-12-10 05:48:42.466000+00:00,9.98985
1733813322838,2024-12-10 06:48:42.838000+00:00,9.99714
1733816923640,2024-12-10 07:48:43.640000+00:00,10.01139
1733820523904,2024-12-10 08:48:43.904000+00:00,10.03447
1733824124829,2024-12-10 09:48:44.829000+00:00,10.02987
1733827725138,2024-12-10 10:48:45.138000+00:00,10.02369
1733831325358,2024-12-10 11:48:45.358000+00:00,9.99503
1733834925437,2024-12-10 12:48:45.437000+00:00,9.99166
1733838525770,2024-12-10 13:48:45.770000+00:00,9.99791
1733842126113,2024-12-10 14:48:46.113000+00:00,10.01374
1733845726708,2024-12-10 15:48:46.708000+00:00,10.01125
1733849326880,2024-12-10 16:48:46.880000+00:00,10.02028
1733852926989,2024-12-10 17:48:46.989000+00:00,10.01505
1733856527148,2024-12-10 18:48:47.148000+00:00,10.03452
1733860127332,2024-12-10 19:48:47.332000+00:00,10.03356
1733863727434,2024-12-10 20:48:47.434000+00:00,10.00683
1733867328348,2024-12-10 21:48:48.348000+00:00,10.04346
1733870929311,2024-12-10 22:48:49.311000+00:00,10.05682
1733874529711,2024-12-10 23:48:49.711000+00:00,9.98703
1733878130153,2024-12-11 00:48:50.153000+00:00,9.93836
1733881730764,2024-12-11 01:48:50.764000+00:00,9.94034
1733885331156,2024-12-11 02:48:51.156000+00:00,9.95097
1733888931385,2024-12-11 03:48:51.385000+00:00,9.96133
1733892531506,2024-12-11 04:48:51.506000+00:00,10.00144
1733896131850,2024-12-11 05:48:51.850000+00:00,10.01411
1733899732192,2024-12-11 06:48:52.192000+00:00,10.01771
1733903333119,2024-12-11 07:48:53.119000+00:00,10.007
1733906933868,2024-12-11 08:48:53.868000+00:00,9.99158
1733910534793,2024-12-11 09:48:54.793000+00:00,10.00028
1733914135183,2024-12-11 10:48:55.183000+00:00,10.04018
1733917735304,2024-12-11 11:48:55.304000+00:00,10.04143
1733921335512,2024-12-11 12:48:55.512000+00:00,10.03893
1733924936471,2024-12-11 13:48:56.471000+00:00,10.04595
1733928536985,2024-12-11 14:48:56.985000+00:00,10.05242
1733932137196,2024-12-11 15:48:57.196000+00:00,10.0402
1733935738226,2024-12-11 16:48:58.226000+00:00,10.07137
1733939338736,2024-12-11 17:48:58.736000+00:00,10.06293
1733942939412,2024-12-11 18:48:59.412000+00:00,10.06763
1733946539901,2024-12-11 19:48:59.901000+00:00,10.07115
1733950140338,2024-12-11 20:49:00.338000+00:00,10.0747
1733953740738,2024-12-11 21:49:00.738000+00:00,10.08603
1733957341246,2024-12-11 22:49:01.246000+00:00,10.10361
1733960942031,2024-12-11 23:49:02.031000+00:00,10.12462
1733964542703,2024-12-12 00:49:02.703000+00:00,10.1276
1733968142819,2024-12-12 01:49:02.819000+00:00,10.12769
1733971742866,2024-12-12 02:49:02.866000+00:00,10.13209
1733975343042,2024-12-12 03:49:03.042000+00:00,10.13217
1733978943188,2024-12-12 04:49:03.188000+00:00,10.13217
1733982544231,2024-12-12 05:49:04.231000+00:00,10.13236
1733986144338,2024-12-12 06:49:04.338000+00:00,10.13232
1733989745379,2024-12-12 07:49:05.379000+00:00,10.13224
1733993345616,2024-12-12 08:49:05.616000+00:00,10.13136
1733996945974,2024-12-12 09:49:05.974000+00:00,10.13066
1734000546247,2024-12-12 10:49:06.247000+00:00,10.13413
1734004146701,2024-12-12 11:49:06.701000+00:00,10.13569
1734007746840,2024-12-12 12:49:06.840000+00:00,10.13539
1734011347103,2024-12-12 13:49:07.103000+00:00,10.13745
1734014947382,2024-12-12 14:49:07.382000+00:00,10.13659
1734018547750,2024-12-12 15:49:07.750000+00:00,10.13594
1734022148125,2024-12-12 16:49:08.125000+00:00,10.13952
1734025748485,2024-12-12 17:49:08.485000+00:00,10.13915
1734029349201,2024-12-12 18:49:09.201000+00:00,10.138
1734032949561,2024-12-12 19:49:09.561000+00:00,10.13609
1734036550065,2024-12-12 20:49:10.065000+00:00,10.13997
1734040150443,2024-12-12 21:49:10.443000+00:00,10.1434
1734043750865,2024-12-12 22:49:10.865000+00:00,10.14553
1734047351265,2024-12-12 23:49:11.265000+00:00,10.14642
1734050951531,2024-12-13 00:49:11.531000+00:00,10.14659
1734054551950,2024-12-13 01:49:11.950000+00:00,10.14655
1734058152246,2024-12-13 02:49:12.246000+00:00,10.14617
1734061752636,2024-12-13 03:49:12.636000+00:00,10.13481
1734065353104,2024-12-13 04:49:13.104000+00:00,10.13777
1734068953554,2024-12-13 05:49:13.554000+00:00,10.1348
1734072554130,2024-12-13 06:49:14.130000+00:00,10.14136
1734076154620,2024-12-13 07:49:14.620000+00:00,10.13789
1734079755208,2024-12-13 08:49:15.208000+00:00,10.13984
1734083355688,2024-12-13 09:49:15.688000+00:00,10.13046
1734086956071,2024-12-13 10:49:16.071000+00:00,10.13191
1734090556411,2024-12-13 11:49:16.411000+00:00,10.13593
1734094156776,2024-12-13 12:49:16.776000+00:00,10.13899
1734097757441,2024-12-13 13:49:17.441000+00:00,10.13864
1734101357665,2024-12-13 14:49:17.665000+00:00,10.13794
1734104957994,2024-12-13 15:49:17.994000+00:00,10.14257
1734108558232,2024-12-13 16:49:18.232000+00:00,10.14333
1734112158527,2024-12-13 17:49:18.527000+00:00,10.14177
1734115759166,2024-12-13 18:49:19.166000+00:00,10.14478
1734119359586,2024-12-13 19:49:19.586000+00:00,10.14486
1734122960209,2024-12-13 20:49:20.209000+00:00,10.14367
1734126560475,2024-12-13 21:49:20.475000+00:00,10.14478
1734130160807,2024-12-13 22:49:20.807000+00:00,10.14893
1734133761099,2024-12-13 23:49:21.099000+00:00,10.1468
1734137361320,2024-12-14 00:49:21.320000+00:00,10.15599
1734140961662,2024-12-14 01:49:21.662000+00:00,10.15889
1734144561796,2024-12-14 02:49:21.796000+00:00,10.15908
1734148162063,2024-12-14 03:49:22.063000+00:00,10.15902
1734151762360,2024-12-14 04:49:22.360000+00:00,10.15923
1734155362637,2024-12-14 05:49:22.637000+00:00,10.15914
1734158962879,2024-12-14 06:49:22.879000+00:00,10.15953
1734162563092,2024-12-14 07:49:23.092000+00:00,10.15937
1734166163362,2024-12-14 08:49:23.362000+00:00,10.1594
1734169763548,2024-12-14 09:49:23.548000+00:00,10.16032
1734173363778,2024-12-14 10:49:23.778000+00:00,10.16052
1734176964096,2024-12-14 11:49:24.096000+00:00,10.16052
1734180564474,2024-12-14 12:49:24.474000+00:00,10.16024
1734184164914,2024-12-14 13:49:24.914000+00:00,10.16038
1734187765186,2024-12-14 14:49:25.186000+00:00,10.16075
1734191365605,2024-12-14 15:49:25.605000+00:00,10.16042
1734194965967,2024-12-14 16:49:25.967000+00:00,10.16039
1734198566290,2024-12-14 17:49:26.290000+00:00,10.15998
1734202166646,2024-12-14 18:49:26.646000+00:00,10.16124
1734205766955,2024-12-14 19:49:26.955000+00:00,10.16185
1734209367327,2024-12-14 20:49:27.327000+00:00,10.16113
1734212967788,2024-12-14 21:49:27.788000+00:00,10.15971
1734216568195,2024-12-14 22:49:28.195000+00:00,10.16213
1734220168674,2024-12-14 23:49:28.674000+00:00,10.16332
1734223769136,2024-12-15 00:49:29.136000+00:00,10.16344
1734227369645,2024-12-15 01:49:29.645000+00:00,10.16021
1734230970044,2024-12-15 02:49:30.044000+00:00,10.15911
1734234570234,2024-12-15 03:49:30.234000+00:00,10.16246
1734238170585,2024-12-15 04:49:30.585000+00:00,10.1584
1734241771052,2024-12-15 05:49:31.052000+00:00,10.16094
1734245371451,2024-12-15 06:49:31.451000+00:00,10.16105
1734248971775,2024-12-15 07:49:31.775000+00:00,10.16329
1734252572194,2024-12-15 08:49:32.194000+00:00,10.16221
1734256172466,2024-12-15 09:49:32.466000+00:00,10.16599
1734259772877,2024-12-15 10:49:32.877000+00:00,10.16599
1734263373275,2024-12-15 11:49:33.275000+00:00,10.16595
1734266973702,2024-12-15 12:49:33.702000+00:00,10.16656
1734270573970,2024-12-15 13:49:33.970000+00:00,10.16654
1734274174332,2024-12-15 14:49:34.332000+00:00,10.16632
1734277774691,2024-12-15 15:49:34.691000+00:00,10.16569
1734281375054,2024-12-15 16:49:35.054000+00:00,10.16658
1734284975511,2024-12-15 17:49:35.511000+00:00,10.16703
1734288575926,2024-12-15 18:49:35.926000+00:00,10.16705
1734292176296,2024-12-15 19:49:36.296000+00:00,10.16724
1734295776640,2024-12-15 20:49:36.640000+00:00,10.16728
1734299377109,2024-12-15 21:49:37.109000+00:00,10.16728
1734302977534,2024-12-15 22:49:37.534000+00:00,10.16727
1734306577878,2024-12-15 23:49:37.878000+00:00,10.16727
1734310178332,2024-12-16 00:49:38.332000+00:00,10.16746
1734313778827,2024-12-16 01:49:38.827000+00:00,10.16764
1734317379224,2024-12-16 02:49:39.224000+00:00,10.1677
1734320979509,2024-12-16 03:49:39.509000+00:00,10.16771
1734324579845,2024-12-16 04:49:39.845000+00:00,10.16764
1734328180183,2024-12-16 05:49:40.183000+00:00,10.16755
1734331780500,2024-12-16 06:49:40.500000+00:00,10.1688
1734335380852,2024-12-16 07:49:40.852000+00:00,10.16895
1734338981339,2024-12-16 08:49:41.339000+00:00,10.16895
1734342581859,2024-12-16 09:49:41.859000+00:00,10.16927
1734346182279,2024-12-16 10:49:42.279000+00:00,10.16832
1734349782892,2024-12-16 11:49:42.892000+00:00,10.16856
1734353383455,2024-12-16 12:49:43.455000+00:00,10.17
1734356984121,2024-12-16 13:49:44.121000+00:00,10.17096
1734360584755,2024-12-16 14:49:44.755000+00:00,10.17129
1734364185264,2024-12-16 15:49:45.264000+00:00,10.17133
1734367785698,2024-12-16 16:49:45.698000+00:00,10.17116
1734371386268,2024-12-16 17:49:46.268000+00:00,10.17116
1734374986810,2024-12-16 18:49:46.810000+00:00,10.17116
1734378587277,2024-12-16 19:49:47.277000+00:00,10.17116
1734382187930,2024-12-16 20:49:47.930000+00:00,10.17107
1734385788568,2024-12-16 21:49:48.568000+00:00,10.17136
1734389389153,2024-12-16 22:49:49.153000+00:00,10.17136
1734392989789,2024-12-16 23:49:49.789000+00:00,10.17136
1734396590290,2024-12-17 00:49:50.290000+00:00,10.17136
1734400190825,2024-12-17 01:49:50.825000+00:00,10.17136
1734403791601,2024-12-17 02:49:51.601000+00:00,10.17136
1734407392225,2024-12-17 03:49:52.225000+00:00,10.17136
1734410992886,2024-12-17 04:49:52.886000+00:00,10.17136
1734414593307,2024-12-17 05:49:53.307000+00:00,10.17136
1734418193789,2024-12-17 06:49:53.789000+00:00,10.17136
1734421794278,2024-12-17 07:49:54.278000+00:00,10.17136
1734425394810,2024-12-17 08:49:54.810000+00:00,10.17136
1734428995411,2024-12-17 09:49:55.411000+00:00,10.17136
1734432596259,2024-12-17 10:49:56.259000+00:00,10.17136
1734436196783,2024-12-17 11:49:56.783000+00:00,10.17136
